Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Afghanistan,AFG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,200,200,200,200,200,200,200,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,29.3134328358209,29.2310408757835,29.1522648717482,29.0687880205896,28.9957430340557,28.9618031315448,28.8410256410256,28.6895674300254,28.6549707602339,28.6753666705162,28.7495460597991,28.8351368555061,28.8681757656458,28.8386917960089,28.6861732644865,28.4650885812119,28.2043295436848,27.9462383215866,27.7487821851079,27.6160060116476,27.5470138458359,27.5034610059991,27.4610074149834,27.3369104772663,27.0754716981132,26.6968325791855,26.295585412668,25.8050478677111,25.3421186011151,24.8932275777913,24.5495495495496,24.2224316682375,23.8823529411765,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,28.7972508591065,28.5613540197461,28.3333333333333,28.1133482475764,27.9320987654321,27.8807413376309,27.9050042408821,27.7628032345014,27.7511961722488,27.6464542651593,27.5862068965517,27.6029055690073,27.5769745649264,27.5187969924812,27.4914089347079,27.2908366533864,27.2300469483568,26.685393258427,26.3698630136986,26.271186440678,25.6410256410256,25.7861635220126,25.5813953488372,25,25.3012048192771,24.2424242424242,25,24.390243902439,21.875,24,21.0526315789474,20,18.1818181818182,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,200,200,200,200,200,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,47.7838608069597,47.7251810651835,47.6290336386202,47.5042398129899,47.3658272140358,47.2123116246872,47.0472554803632,46.8447370086714,46.5875785066294,46.2907093679895,45.9782983120909,45.6170703575548,45.1786482996126,44.7001817080557,44.4201909959072,44.3778801843318,44.4328824141519,44.5252604678592,44.6492007104796,44.7381671701913,44.7270648756788,44.7009102730819,44.6051167964405,44.6943972835314,45.01953125,45.1377178189994,44.9423815620999,44.7291361639824,44.5670628183362,44.4995044598612,44.340723453909,44.1666666666667,44.2016806722689,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,4600,4700,4900,5100,5200,5400,5600,5700,6100,6800,7500,7700,7800,8100,8200,8100,8100,7700,7600,7300,6800,6500,6200,5700,5300,4800,4300,3900,3400,3000,2700,2300,2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,66.448632018065,65.9638282111045,65.4148976387112,64.8839872499034,64.5138651587135,64.2392973450146,63.9593012555916,63.5621346624252,63.0693856450785,62.5824909863508,62.2614163025964,62.0935871328478,61.9624043873575,61.8511131220004,61.7652507873878,61.6946193520229,61.6327180140038,61.5800365185636,61.527718863184,61.4761857665626,61.4160816307699,61.3155419703739,61.1773189966809,61.0382395605074,60.844421404297,60.638422720338,60.4164810028815,60.135227195313,59.7671665351223,59.2262931530164,58.5713901079669,57.8663345786633,57.0915619389587,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,36.2569050264027,36.2316376758958,36.2081708390993,36.1882394433935,36.1711888845196,36.1586281533931,36.1500043055197,36.1430735298026,36.1350600957148,36.0969303501835,36.0281332421608,35.9392724031761,35.8308620943488,35.7092857924095,35.5770655904049,35.4433242474379,35.2960203028003,35.1513651521467,35.0198277040886,34.8817798500482,34.7287198493226,34.5534407027818,34.3505048776314,34.1367077496983,33.9137433501502,33.7200211304807,33.5813741154987,33.441265060241,33.2956791866704,33.1445593819563,32.9797720910059,32.8029131540879,32.6047603084143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,27.631802000339,27.7989475594266,27.8294573643411,27.8391331527402,27.7752808988764,27.5853658536585,27.2921108742004,26.7977692985031,26.078431372549,25.0368188512518,23.5690235690236,21.6520039100684,19.2374350086655,16.4116828929068,13.8107416879795,11.6080937167199,10.2040816326531,9.38053097345133,8.81670533642691,8.86850152905199,9.01639344262295,9.82658959537572,10.3448275862069,11.8421052631579,14.5833333333333,16.6666666666667,22.2222222222222,18.1818181818182,16.6666666666667,25,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,12.4978922874583,12.4546225614928,12.3212019346208,12.1307905735258,12.013763129301,11.9249530956848,11.8879205908789,11.966537342386,12.0261437908497,12.1031398000351,12.169384678635,12.1968787515006,12.2272932443954,12.2320633090509,12.2178391409161,12.1815469359651,12.1275955461932,12.0196290867376,11.8832569425721,11.7298916143754,11.5643175466425,11.3782051282051,11.1703478040112,10.9066427289049,10.587899543379,10.1809045226131,9.66722830665543,8.97435897435897,8.21818181818182,7.48402798904776,6.78963110667996,6.14530676974923,5.56389472630842,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,24.194729136164,24.1248932796683,24.0464547677262,23.9783357951748,23.9176543980037,23.8741595839148,23.8187702265372,23.731283953889,23.6780981008334,23.6266064115238,23.5844915874177,23.5267314702309,23.4587417009169,23.3954792938459,23.3229598893499,23.2464929859719,23.1702619414484,23.0392156862745,22.8527940856708,22.6691467100674,22.5468164794008,22.4631860776439,22.4870763928777,22.4837410963146,22.438044206296,22.4150397686189,22.3552123552124,22.2537494933117,22.1711899791232,22.0441749675184,22.0145852324521,21.8978102189781,21.805702217529,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,33.9606419564387,33.8914206459283,33.7671654027465,33.6307626938602,33.5246715973065,33.4096371752318,33.294034425843,33.200290275762,33.1471829238024,33.189491052164,33.3246921581335,33.4701986754967,33.6001085187195,33.6362365441074,33.5551055828753,33.5608128601759,33.5532668168651,33.5065835065835,33.453853472883,33.4188582424631,33.2756061355765,33.0990041007616,32.9259525521208,32.7038231229848,32.4620060790273,31.9306930693069,31.3860252004582,30.6451612903226,29.8440979955457,29.2035398230089,28.6245353159851,28,27.0408163265306,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,48.1962107448741,48.3547557840617,48.4108822781592,48.4229119354025,48.4619263741805,48.4090909090909,48.3546847525747,48.1204879263132,47.9254658385093,47.6485148514852,47.320773183264,47.0716889428919,46.7738008278549,46.4840858623242,45.8946843024707,45.4178237818733,44.9948665297741,44.6475195822454,44.441496418148,44.2463533225284,44.1040932502033,44.0096488876977,43.9434364994664,43.8422323584653,43.7771739130435,43.7308868501529,43.6583261432269,43.5936086825445,43.5494223363286,43.5175530066041,43.4882827506723,43.4839270199826,43.469490670701,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,16.1434977578475,16.2844036697248,16.4319248826291,16.7058823529412,17.0673076923077,16.953316953317,17.7083333333333,18.6813186813187,19.6531791907514,19.8813056379822,19.7568389057751,20.5696202531646,21.25,21.5384615384615,22.1854304635762,22.7758007117438,23.3716475095785,23.3606557377049,23.0434782608696,23.1481481481481,22.3300970873786,22,21.6494845360825,21.6931216931217,21.3903743315508,21.7391304347826,20.9944751381216,20.9039548022599,20.3488372093023,20,19.7452229299363,19.1780821917808,18.796992481203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,200,200,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,33.4308257379948,33.1804065499718,32.987430575855,32.7604562737643,32.4506461587251,32.1603859911821,31.9259585720582,31.8491208167896,31.8714941356451,31.840300818403,31.6270127373228,31.1535443369082,30.335322534811,29.2357773988529,28,26.5672205438066,25.1439539347409,23.7192118226601,22.7110582639715,22.085201793722,21.8323586744639,21.980198019802,22.4862888482633,23.1552162849873,23.6427320490368,23.8770685579196,23.7179487179487,23.5807860262009,23.3532934131736,23.728813559322,24.0963855421687,23.3333333333333,23.2558139534884,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,39.5435491383326,39.5726892707849,39.6287703016241,39.7584765443567,39.9906890130354,40.2894491129785,40.5342080599813,40.7808090310442,40.9929078014184,41.2297426120114,41.4739884393064,41.6585365853659,41.8109846610589,41.9436052366566,41.8676244227809,41.7190775681342,41.5591397849462,41.4634146341463,41.4031052328925,41.4619532654284,41.5270018621974,41.7777777777778,41.8574231523872,42.0299727520436,42.1773612112473,42.3887587822014,42.6086956521739,42.8571428571428,43.2234432234432,43.6220472440945,43.9824945295405,44.1860465116279,44.6927374301676,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,200,200,200,200,200,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,200,200,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,44.1825010225709,43.8348394903014,43.5391421427197,43.2104104418934,42.825320967154,42.4140398131392,41.9380495780125,41.4376024350269,40.9927021893432,40.6598137882783,40.3289050155089,39.9216089442909,39.5720399429387,39.420452721143,39.5186478045196,39.8348702552005,40.4092071611253,41.2184157494962,42.1574232894988,43.2201377345049,44.2152466367713,45.0682852807284,45.7807953443259,46.4621164683782,46.9487388120423,47.4413646055437,48.0959097320169,48.5875706214689,49.1139240506329,49.4845360824742,50,50.3267973856209,50.9090909090909,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,34.4686789332231,34.7320818215281,34.9675481413936,35.1740367775832,35.3507103702875,35.4820242729563,35.608151758971,35.6978851963746,35.7766687461011,35.8269753006595,35.8382669537137,35.8363214511706,35.8340101897659,35.8021806853583,35.7454875133932,35.668678387125,35.5495629533197,35.4094464798495,35.2847934058967,35.1650836725464,35.0636749545179,34.9634846113719,34.8755449303895,34.8044437680718,34.7438016528926,34.7214710654408,34.6890424481737,34.6337234503684,34.5136921624174,34.3654822335025,34.2257797405465,34.0964590964591,33.9792387543253,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,46.1752433936022,45.9557794570389,45.7263751763047,45.4907539118065,45.2786601212821,45.0146627565982,44.7195704057279,44.41400304414,44.0361258175023,43.6520626798849,43.3003300330033,42.8277986990757,42.3529411764706,41.9366852886406,41.4102064666926,40.9815950920245,40.6574394463668,40.4333794375288,40.2072027627035,39.989350372737,39.7562391178178,39.5156150414277,39.2045454545455,38.961038961039,38.7189292543021,38.5780885780886,38.2570162481536,38.2066276803119,37.8016085790885,37.6923076923077,37.1428571428572,37.1681415929204,36.6197183098592,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,1000,1000,1000,1000,1000,1000,1100,1100,1200,1400,1600,1700,1700,1800,1800,1900,2000,2000,2100,2300,2400,2500,2700,2800,2600,2500,2200,2000,1700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,65.7312793117371,65.4939253129969,65.193183216439,64.8484104954837,64.3714495143852,63.9011299004285,63.5164936138932,63.1474257166207,62.7392446787008,62.2756470810504,61.8360424932804,61.5077743079967,61.1792500251332,60.8387630571931,60.5281878001067,60.306336247381,60.3028838408249,60.2837256256309,60.1541089796064,60.1040052715001,60.0380282700725,59.96541996542,59.8694002083643,59.7553246653479,59.6246022475531,59.4673476833272,59.28589716733,59.036455643912,58.673647469459,58.2551870609378,57.8523378456939,57.2706935123042,56.5356548457304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,44.8148148148148,44.6768060836502,44.5853658536585,44.4555444555445,44.3762781186094,44.2468619246862,44.136460554371,43.8370846730975,43.5952637244349,43.1034482758621,42.7645788336933,42.2993492407809,41.8579234972678,41.5094339622641,41.1831626848692,40.8284023668639,40.4761904761905,40.0544959128065,39.9691358024691,40.2193784277879,40.4063205417607,40.4069767441861,40.3162055335968,39.8876404494382,39.344262295082,38.5542168674699,36.8421052631579,35.7142857142857,31.25,32,28.5714285714286,25,23.5294117647059,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,200,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,30.42463510642,30.5611948955917,30.7282616907154,30.8545361595029,30.9447722058341,30.9961996669371,30.9771033013844,30.9572113611214,30.9513560051657,30.9824300915615,31.0380109479716,31.142781736606,31.3537640846987,31.6177297783778,31.9337016574586,32.2989957303506,32.6634729048715,33.0220275666624,33.371237458194,33.6986681465039,34.0046196044464,34.2867924528302,34.5261657825984,34.7478319440936,34.9202055720855,35.0454633391372,35.1365546218487,35.2098023349902,35.2964851086665,35.4537597234226,35.6832971800434,35.8448506464556,35.875486381323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,14.4212523719165,14.5833333333333,14.7392290249433,14.8514851485149,14.9051490514905,15.1785714285714,15.359477124183,15.4676258992806,15.4150197628458,15.7205240174673,15.9420289855072,16.4021164021164,16.2790697674419,16.5605095541401,16.9014084507042,17.96875,18.4210526315789,19,19.5402298850575,19.2307692307692,20,20.6349206349206,19.2982456140351,19.6078431372549,20,20,20,20,19.2307692307692,20,20.8333333333333,20,17.3913043478261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,1400,1600,1700,1900,2300,2700,3000,3400,3500,3600,4000,4300,4400,4600,4900,5400,5900,6500,7200,7800,8300,8900,9400,10000,11000,12000,13000,13000,13000,13000,11000,9100,6700,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,60.9951917369108,60.7696341438124,60.4788601207319,60.2592271027872,60.0744133647589,59.9363727694589,59.8054722297973,59.6763425477256,59.5430006513352,59.3959924211977,59.2631096758683,59.1804674994117,59.1054053229671,59.1457032143575,59.2254221863392,59.3385530622209,59.4664235166434,59.5857378245593,59.6789853521299,59.7935392008543,59.8953840148336,59.9683469365202,60.075623044492,60.1906814031556,60.3083019823154,60.4244029352279,60.5295677008824,60.6064658681242,60.6286067600989,60.6261437684927,60.5948671463373,60.456695954427,59.9921639689497,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
