Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,238.647805313403,436.419296772225,595.247488701606,404.559305078888,98.1070172159577,98.7983370311401,143.715270231936,144.549392371677,189.418573584332,229.857787265757,287.802661028593,337.051231790277,361.643884085566,361.350928411167,375.994455900496,404.029784055118,419.205677580901,445.132861817313,497.117089249256,565.452284586212,710.746759994861,807.756645117054,925.640338348717,1163.83195772873,1226.16976051536,1683.16182443979,1950.92504174913,2185.11767654291,2359.51736472828,2546.38464459903,2577.56885340113,2735.0604380416,2956.10992127753,3222.31003125366,3440.90025375434,3534.03953482647,3704.1935590038,4116.38576094153,4282.08851724506
Viet Nam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,1.42506901089281,0.598118657713286,1.50185983593605,3.02944657258952,5.18178495709525,2.92330784870207,3.76339409919927,6.46778613603792,6.0132829316736,6.89120343615872,7.72283797378608,7.68622621093297,6.59239957601929,4.25766192653015,3.41694816736356,5.58792950410756,5.08240100546193,5.23717692306222,5.83556100746738,6.49878740751187,6.55339711441117,5.57239749946528,5.25231213341748,3.74838603993047,3.83237459567542,5.21227683604808,5.1944977799937,4.27630507146044,4.31498880369921,5.13784099364456,5.66896478541561,5.35427097241221,5.61787865063133,6.28095828201967,6.32464886581907,1.91581434772165,1.66651604176819,7.31480947796427,4.34348081998421
Viet Nam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1209.68644464853,1297.66060492514,1413.07495317701,1533.55573176168,1674.2371219658,1841.35026845004,2019.18249097973,2189.41027722532,2308.28163605869,2420.93500041332,2614.11840366972,2808.83181896159,3001.8703876632,3239.77125907151,3543.09915524909,3893.66509418085,4237.40088084867,4580.79431131504,4844.06704743752,5060.73212269546,5389.2195698842,5786.12348870721,6376.79765706172,6758.40433634749,7296.8794808738,7671.5819778084,8374.50684516118,9169.73192052855,10009.9714756006,11029.2732083963,11609.3177276423,12048.9019935536,13852.1163600719,14973.8839607259
Viet Nam,VNM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2467.96460080463,2560.84383496164,2726.47373748487,2890.42431737761,3089.60933725631,3328.21486039558,3584.02898335147,3820.30249485434,3982.95805965603,4119.05367208231,4349.22348751462,4570.26846577385,4809.62151118535,5090.28990869885,5421.09702829121,5776.36304451268,6098.24495436514,6418.54381402878,6659.13561432065,6914.33863589545,7274.73310698016,7652.61895672271,7979.86828926858,8324.19871250047,8751.88280634375,9248.02396069622,9743.1882231455,10290.5487142244,10936.8937859558,11628.6139147451,11851.3965685649,12048.9019935536,12930.2562185687,13491.879417397
Viet Nam,VNM,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5409.08351668575,5733.48511337632,6041.49826502323,6414.06077165338,6859.77219896844,7322.76100815394,7878.24206730145,8130.89278685184,8373.40474678243,8842.44620353033,9038.48032662727,9411.23818894234,9920.18592707931,10467.0341493862,10990.9817139219,11421.8973866184,11834.031165406,12069.9838609671,12348.6291101514,12790.1549732578,13356.96664417,13901.085479596,14358.5460599234,15079.6514659694,16009.8086878279,17000.2147796543,17973.3795572139,18936.4394759814,20457.7304210902,21529.5499916683,22095.6315406905,23176.0390984186,24236.1460801501
Viet Nam,VNM,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.04861336825207,9.45959350984482,9.84647292198314,9.80763366857013,10.6669116662176,10.9570535548585,11.3444359145715,11.3858119700129,11.2999041002855,11.5044617627912,11.6773198986806,11.6278232820391,11.3292170062842,11.5350146078188,11.1765664564878,11.3545634800226,11.8539344616347,11.8018194206683,11.6623066446499,11.2660656287141,10.7993898762063,11.4977185371355,11.919183324416,12.580986926744,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.43522768959948,4.79347536493377,5.10322328504263,5.20357953572034,5.78032286249207,6.0620405685774,6.39126705591657,6.52519369219525,6.54874109474452,6.76163904617882,7.01870045085306,7.14631979815733,7.07100152631207,7.34158750673867,7.30473610118161,7.65375499100998,8.23677512220929,8.42273712414394,8.48353278659327,8.24584146452424,8.00033243938757,8.69339237592916,9.52474621660596,10.2144842450183,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,161662915527.566,171299389618.391,186110016142.367,201134176471.976,218912388019.209,239797680998.61,262194826367.016,283569169231.976,299915387686.359,314232109294.403,335560036797.161,356340911874.838,378864583034.311,405002691161.065,435525356944.074,468395534555.077,501079963291.044,536804481752.599,567197123348.626,597813842917.616,636212889630.382,677014296785.697,714280851405.542,753948515703.971,802368922391.051,858431677101.791,915860832928.699,979423318291.117,1052537336148.14,1129996323741.92,1162375387665.02,1192059299524.62,1288896409184.75,1353939673735.47
Viet Nam,VNM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79239968617.175,86802821211.0164,96456972510.1217,106714598035.769,118627051666.48,132669176360.809,147716216884.687,162513113623.063,173812822379.463,184686962639.151,201689720072.036,219002822080.903,236464006595.973,257768437987.775,284648940283.681,315730733874.111,348178319125.283,383107288436.078,412597227890.324,437550990421.428,471315016645.597,511888589641.725,570789428423.56,612129658830.052,668974831523.37,712101202507.931,787204623262.451,872747364096.311,963332818078.272,1071756124195.5,1138632490789.12,1192059299524.62,1380788031908.18,1502662078212.48
Viet Nam,VNM,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53271212099808.1,97396612240256.9,140344979521296,178088753824214,226688656442072,290629347633161,345410259916182,398214214095534,458391447470777,507815400062483,560767911787197,611111143548496,680269124943807,778902447006140,908241470944523,1.16052773520288E+15,1.34789308241527E+15,1.58305078866561E+15,2.05193141461706E+15,2.29711739004066E+15,2.73984317E+15,3.53988131000001E+15,4.07376229E+15,4.47365559999999E+15,4.93703168000002E+15,5.19132372999999E+15,5.639401E+15,6.29390455000002E+15,7.00904212999999E+15,7.70720029E+15,8.04438573000001E+15,8.48747560000001E+15,9.54873767000001E+15,1.02218146941153E+16
Afghanistan,AFG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6206547590.07403,5621147630.73068,7228795918.92525,7867263256.28817,7978515641.58304,8874480195.58321,9349921885.77888,10642671963.1135,11060395115.6809,13426272073.2398,15354612541.5059,15420077665.5323,17386490239.3536,18360263162.7578,18860496494.0404,19134221644.7325,19566715174.1633,20084646751.4954,20323499020.3639,21118473702.3471,20621957125.2077,16345202562.5485,15325233810.1388,15740683549.2312
Afghanistan,AFG,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,418236762600,378788779600,487122375000,530146376400,537643271700,598019077900,630057371400,717171116900,745319967200,904747846400,1034691726300,1039103183900,1171612605100,1237231635500,1270940547900,1289385894400,1318530066900,1353431600000,1369526989300,1423097453800,1389639000000,1101444000000,1032712000000,1060707653200
Afghanistan,AFG,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167043599900,133474620100,182162721300,221358563000,249791940700,308163225800,348048404600,485419056200,515046858600,611692107000,726231122700,850347275400,1028794220100,1138809791300,1176469485800,1222756495400,1222916881100,1285460326500,1327690394700,1469596303300,1534966000000,1251172000000,1283441000000,1357275145600
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3521418059.92345,2813571753.87253,3825701438.99963,4520946818.54581,5224896718.67782,6203256538.70967,6971758282.29351,9747886187.39393,10109297047.5432,12416152732.0567,15856668555.8336,17805098206.3141,19907329777.5872,20146416757.5987,20497128555.6972,19134221644.7325,18116572395.0772,18753456497.8159,18053222687.4126,18799444490.1128,19955929052.1496,14259995441.0759,14497243872.1337,17233051620.1117
Afghanistan,AFG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9399610071484,35.2372159072264,37.3956793300657,41.7542348404138,46.460535051461,51.5306680318869,55.240747969765,67.6852489958384,69.1041272562327,67.6091255076128,70.1881637052383,81.8347290794015,87.8101017027032,92.0449945365142,92.5668386097134,94.8324703031589,92.7485016686198,94.9778567679371,96.9451792533578,103.267439582288,110.457895899583,113.593791422896,124.278695318734,127.95939969937
Afghanistan,AFG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9399610071485,35.2372159072264,37.3956793300657,41.7542348404138,46.460535051461,51.5306680318869,55.240747969765,67.6852489958384,69.1041272562328,67.6091255076128,70.1881637052383,81.8347290794015,87.8101017027032,92.0449945365142,92.5668386097134,94.8324703031589,92.7485016686198,94.9778567679371,96.9451792533579,103.267439582288,110.457895899583,113.593791422896,124.278695318734,127.95939969937
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9.4319740700862,28.6000011706788,8.83227780288267,1.41411799339429,11.2297148272859,5.35740324748592,13.8263195471281,3.92498381999467,21.3905283926492,14.3624414710737,0.426354776777345,12.7522870926697,5.60074465863221,2.72454336219565,1.45131466066431,2.26031420279821,2.6470032027451,1.18922812944517,3.91160341625552,-2.35110067203466,-20.7388393676343,-6.24017199240269,2.71088679128353
Afghanistan,AFG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,308.318269746638,277.118051443941,338.139973643387,346.071627096223,338.637273888197,363.640141436773,367.75831169358,410.757728879097,417.647282647498,488.830652491949,542.871030476037,525.42698276582,568.929021458341,580.603833333096,575.146245808546,565.569730408751,563.872336723147,562.769574140988,553.125151688293,557.861533207459,527.834554499306,408.625855217403,377.665627080705,379.707497269884
Afghanistan,AFG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20776.4515002662,18673.98179292,22786.028114637,23320.5135131675,22819.539376963,24504.3920631741,24781.9006411792,27679.4756257195,28143.7377008968,32940.5271756628,36582.1125191623,35406.6213245682,38338.0661520206,39124.7894392586,38757.0223828157,38111.6956952052,37997.3144825227,37923.0033062068,37273.100608254,37592.2682041301,35568.8588637036,27535.8163810913,25449.5187418113,25587.1129784104
Afghanistan,AFG,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8298.10662787544,6580.19128284738,8520.99000580828,9737.30197827841,10602.0800908158,12627.2769273063,13689.7072753114,18734.9219980106,19448.4843154881,22270.8023610632,25676.3130217841,28974.91263713,33664.6948789389,36012.4103017882,35876.1503590315,36142.2625021858,35241.9398568532,36018.4557622692,36134.4741979562,38820.5728553118,39288.6130963392,31278.9778265284,31628.3298572197,32741.1161675736
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.930991430166,138.706821676113,178.954088379235,198.871115728727,221.763653873013,254.184249149336,274.218553561575,376.223152003876,381.73323802844,452.053705477043,560.621505463146,606.694676337726,651.417134470046,637.087099117099,625.054941813938,565.569730408751,522.082215583898,525.469770891619,491.337221382603,496.6025042585,510.787063366811,356.496214115892,357.261152798144,415.707417059086
Afghanistan,AFG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-10.1194841059326,22.0201902696299,2.34567163632688,-2.14821228495553,7.38337728197978,1.13248505528998,11.6923032922081,1.6772791560615,17.0438963216074,11.0550305527288,-3.21329500579925,8.27936899310519,2.0520682606117,-0.939984755736006,-1.66505744749013,-0.300121027406746,-0.195569548342789,-1.71374269254262,0.856294729087764,-5.38251464221077,-22.5844818732987,-7.57666891152213,0.540655554216826
Afghanistan,AFG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,813.550255990893,747.688045459929,926.507941009788,966.962032047533,971.633503058856,1076.08735259624,1121.83447075137,1286.9498431073,1333.74726659751,1570.69814518678,1765.53802828895,1744.06062321558,1988.42930381554,2133.24127098647,2224.49074815215,2284.07584789349,2213.1814410479,2335.79586234454,2432.27670083336,2583.48533239877,2561.98176058622,2144.16657002819,2122.99581512665,2211.28063454007
Afghanistan,AFG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1617.82647494969,1454.11078195559,1774.30874287341,1815.92819979586,1776.91820712187,1908.11478234587,1929.72389709372,2155.35306784413,2191.50435559062,2565.02208584099,2848.58606111495,2757.05258747725,2985.31914452845,3046.57993117128,3017.94254424696,2967.692067153,2958.7853992308,2952.99891598909,2902.39211285546,2927.2451435353,2769.68574507111,2144.16657002819,1981.71016810561,1992.42439419795
Afghanistan,AFG,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7550.47738997998,6812.81893930108,8326.90962575288,8519.65611184284,8326.41974829402,8912.15350759228,8973.67419225782,9947.90436160528,10042.2183217768,11636.337095925,12801.0022346215,12273.5134558038,13168.8128218918,13316.9067607027,13059.3295876974,12873.5697247878,12860.513368789,12864.5667033688,13030.5525461584,13569.7731419082,13526.9396374728,10611.84029172,10863.2517874778,10830.8386166565
Afghanistan,AFG,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32567375969.9946,29495629513.1972,37931379899.2707,41281584746.4411,41865355064.2988,46566715049.4503,49061481753.757,55844878995.5875,58036781460.4599,70451155676.9393,80569661676.7348,80913174277.9269,91231454557.6403,96341095375.7699,98965950294.897,100402257640.593,102671664129.973,105389386367.805,106642706595.941,110814146350.335,108208794210.783,85767546197.7544,80415503801.351,82595477072.046
Afghanistan,AFG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16377032684.0304,15166333854.3391,19806995164.3363,21981995255.6761,22892320780.3777,26261445894.2876,28521625036.823,33344679966.3334,35321124704.8351,43140953896.2127,49936634725.0092,51184181904.4289,60766467131.1993,67458857272.9888,72946664022.0665,77274315044.0326,76798750471.4042,83362066704.4832,89369237677.5116,97800733345.013,100094011602.726,85767546197.7544,86148711748.6854,91668110208.7869
Afghanistan,AFG,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167043599900,133474620100,182162721300,221358563000,249791940700,308163225800,348048404600,485419056200,515046858600,611692107000,726231122700,850347275400,1028794220100,1138809791300,1176469485800,1222756495400,1222916881100,1285460326500,1327690394700,1469596303299.99,1534966000000.01,1251172000000,1283441000000,1357275145600
Albania,ALB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,4650626378.8948,4917834409.43272,5062841517.51705,5118782790.58601,5054716276.96241,5144722777.00532,5434743310.80588,5391926084.81754,5315358596.20905,5838206447.55577,5279160805.75993,3800882718.68776,3527709061.94659,3864937294.2247,4185837881.82175,4743489156.74337,5175146643.27572,4610021453.80966,5017059783.31958,5663799108.52767,6057218861.96683,6559562958.94637,6857139117.39279,7236245479.6585,7635300387.08491,8057259479.00459,8532852033.68952,9043394715.19952,9721653065.53613,10047745438.9452,10420209148.0929,10685445792.0183,10836884503.1437,10945471986.7318,11139693788.8124,11386853113.0189,11764325094.2129,12211675169.6845,12702504600.374,12964502337.0284,12534895529.6924,13659219676.8332,14318507636.8055,14882173624.9218
Albania,ALB,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,553263917790,585052444710,602303282380,608958361800,601336659380,612044324280,646546751200,641452980110,632344093420,694544929840,628037806540,452173770300,419675539900,459794052500,497970139300,564311381100,615663713600,548433334100,596856837200,673796480100,720599843000,780361440800,815762726100,860863289800,908337041400,958535599900,1015114688100,1075851634300,1156540952600,1195334682600,1239645000000,1271199000000,1289214976300,1302133136500,1325238823000,1354642246300,1399548375100,1452767583700,1511159333900,1542328015798.7,1491219643297.61,1624975385392.04,1703407882429.73,1770464667366.37
